,PLAYER_ID,PLAYER_LAST_NAME,PLAYER_FIRST_NAME,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,JERSEY_NUMBER,POSITION,HEIGHT,WEIGHT,GP,MIN_PerGame,FGM_PerGame,FGA_PerGame,FG_PCT_PerGame,FG3M_PerGame,FG3A_PerGame,FG3_PCT_PerGame,FTM_PerGame,FTA_PerGame,FT_PCT_PerGame,REB_PerGame,AST_PerGame,TOV_PerGame,STL_PerGame,BLK_PerGame,PTS_PerGame,PLUS_MINUS_PerGame,NBA_FANTASY_PTS_PerGame,OFF_RATING_PerGame,DEF_RATING_PerGame,NET_RATING_PerGame,AST_PCT_PerGame,AST_TO_PerGame,OREB_PCT_PerGame,DREB_PCT_PerGame,TS_PCT_PerGame,USG_PCT_PerGame,PIE_PerGame,PTS_Per100Possessions,PF_Per100Possessions,CONTESTED_SHOTS_Per36,DEFLECTIONS_Per36,CHARGES_DRAWN_Per36,SCREEN_ASSISTS_Per36,LOOSE_BALLS_RECOVERED_Per36,BOX_OUTS_Per36,PCT_STL_PerGame,PCT_BLK_PerGame,PCT_PLUSMINUS_PerGame,POTENTIAL_AST_PerGame,SCO,PLY,REB,DEF,HST,IMP,OVERALL
399,202685,Valančiūnas,Jonas,1610612743,Denver,Nuggets,DEN,17,C,6-11,265,9,12.5,3.6,6.3,0.561,0.2,0.6,0.4,1.6,1.9,0.824,4.8,1.2,1.0,0.1,0.7,8.9,0.1,17.8,114.2,112.3,1.9,0.157,1.22,0.116,0.242,0.62,0.278,0.159,34.3,7.7,12.4,1.0,0.0,4.8,0.3,3.8,0.067,0.75,-0.025,1.2,1.093883992474308,-0.499525758325871,2.092256724580413,0.5160051874399225,0.3148689789934732,0.9160180609522638,59.66855557294219
400,1629020,Vanderbilt,Jarred,1610612747,Los Angeles,Lakers,LAL,2,F,6-8,214,11,19.9,1.7,3.8,0.452,0.2,0.9,0.2,1.4,1.5,0.882,6.0,1.5,1.5,1.1,0.5,5.0,2.0,17.7,115.5,110.1,5.4,0.099,1.06,0.087,0.227,0.556,0.122,0.089,11.7,5.1,3.9,2.6,0.0,1.2,1.2,0.5,0.308,0.25,0.02,2.5,-0.8841369503782683,-0.7440255636511277,1.2408762119690806,0.015266455847084949,-0.08733568169210808,0.141573912008071,48.446889283120065
401,1630170,Vassell,Devin,1610612759,San Antonio,Spurs,SAS,24,G-F,6-5,200,10,33.0,5.0,12.3,0.407,2.7,7.5,0.36,1.1,1.6,0.688,3.8,2.1,1.2,1.0,0.2,13.8,10.2,23.9,120.7,107.0,13.8,0.085,1.75,0.017,0.095,0.531,0.178,0.069,19.9,3.0,4.3,2.4,0.0,0.5,0.5,0.0,0.154,0.044,0.019,3.8,-0.4356486521117696,-0.5721597296356249,-0.7720522101007735,-0.26049234646753094,-0.5264891478704248,0.27850723515185016,45.57781329058565
404,202696,Vučević,Nikola,1610612741,Chicago,Bulls,CHI,9,C,6-9,260,10,31.3,6.7,12.7,0.528,2.0,4.1,0.488,1.7,2.3,0.739,10.3,3.7,1.8,0.8,0.3,17.1,-2.3,36.5,111.9,115.4,-3.5,0.176,2.06,0.079,0.232,0.624,0.207,0.135,25.1,3.7,11.7,3.1,0.0,3.1,0.3,3.0,0.154,0.111,-0.017,5.6,0.442421493016028,0.151666222981302,1.3759131325512244,0.1091423290996858,0.34879758174280584,0.3310159300535226,55.60020068046712
405,1629731,Wade,Dean,1610612739,Cleveland,Cavaliers,CLE,32,F-C,6-9,228,10,21.3,1.8,4.9,0.367,1.3,3.9,0.333,0.9,1.2,0.75,3.4,1.2,0.2,0.8,0.5,5.8,-3.1,15.4,107.3,110.9,-3.6,0.08,6.0,0.04,0.113,0.534,0.104,0.059,12.5,4.7,7.4,4.2,0.0,0.8,1.0,1.4,0.163,0.238,-0.051,2.8,-0.9909600280936968,-0.04225498057755389,-0.16676612389406223,0.5163457129301638,0.23136231388715361,-0.6985918502594364,47.69397256288056
406,1630532,Wagner,Franz,1610612753,Orlando,Magic,ORL,22,F,6-10,220,11,35.0,7.4,15.5,0.476,1.5,4.2,0.37,5.7,6.7,0.851,6.2,3.7,2.2,1.1,0.5,22.0,-0.8,37.5,112.3,113.2,-0.9,0.17,1.71,0.063,0.109,0.597,0.236,0.13,29.1,3.5,4.5,1.8,0.0,0.2,1.2,0.7,0.182,0.114,-0.043,7.6,0.5818744990936207,0.21884026950445226,0.10220814051655862,0.44210976442929084,-0.31716219437593973,0.38945217164926305,53.00786437297216
407,1631133,Walker,Jabari,1610612755,Philadelphia,76ers,PHI,34,F,6-7,237,11,13.1,1.5,3.3,0.444,0.2,1.0,0.182,0.2,0.3,0.667,3.0,0.5,0.5,0.2,0.3,3.3,0.5,8.5,120.9,118.5,2.4,0.042,1.0,0.11,0.126,0.482,0.118,0.035,12.0,7.3,3.7,3.1,0.5,1.3,0.0,2.1,0.083,0.143,0.195,0.7,-1.2848900531934326,-1.2279368811748106,1.07545477308351,-2.2557273986835895,0.14646835670488773,-0.7317676146948346,41.32379304701485
408,1641716,Walker,Jarace,1610612754,Indiana,Pacers,IND,5,F,6-7,235,11,29.3,3.7,11.6,0.32,1.6,5.5,0.295,2.0,2.5,0.815,5.3,3.4,2.2,0.5,0.5,11.1,-6.6,23.3,106.1,117.2,-11.1,0.164,1.54,0.02,0.152,0.436,0.201,0.063,17.4,3.4,4.8,2.1,0.0,0.1,0.6,0.3,0.109,0.2,-0.025,5.6,-1.0715898087890723,-0.019849420177358024,-0.32016635763187584,0.20791270501561937,-0.5372340279776439,-1.0077003967142144,45.66149127935904
409,1641717,Wallace,Cason,1610612760,Oklahoma City,Thunder,OKC,22,G,6-3,195,11,29.4,3.1,7.5,0.41,1.7,4.5,0.38,0.7,0.8,0.889,3.5,2.8,1.0,2.3,0.3,8.6,9.8,23.8,120.9,104.8,16.0,0.117,2.82,0.034,0.082,0.546,0.128,0.073,14.0,3.7,5.9,5.9,0.0,0.9,1.0,0.2,0.342,0.083,-0.007,7.5,-0.7922531316761925,0.13793658202167297,-0.5747542145165723,0.42300659778584815,0.5551781117892796,0.4389351584071091,49.173110529298846
410,1630811,Wallace,Keaton,1610612737,Atlanta,Hawks,ATL,2,G,6-3,185,10,15.8,1.9,4.0,0.475,1.2,2.3,0.522,0.2,0.4,0.5,2.0,2.9,0.8,0.5,0.2,5.2,0.4,13.3,103.0,100.6,2.4,0.287,3.63,0.006,0.107,0.623,0.134,0.098,15.8,4.5,3.5,2.5,0.0,0.2,1.7,0.7,0.172,0.087,-0.032,6.1,-0.2463545213814775,1.1292901615411854,-0.8006999196956056,0.23353688128957745,0.10662270772436264,0.11771045745665189,52.26913524127117
411,1641775,Walsh,Jordan,1610612738,Boston,Celtics,BOS,27,G,6-6,205,8,15.2,1.6,3.4,0.481,0.8,1.6,0.462,0.1,0.3,0.5,3.8,0.9,0.3,0.9,0.4,4.1,5.4,13.4,122.1,102.5,19.6,0.074,3.5,0.075,0.161,0.592,0.105,0.095,13.8,5.4,4.2,3.6,0.0,1.5,0.9,0.3,0.368,0.273,-0.02,1.7,-0.5893567629505636,-0.4611228524741505,0.597928729361646,0.6112448276172207,-0.07774018778658343,0.9098392525445069,49.22498985962356
413,1642276,Ware,Kel'el,1610612748,Miami,Heat,MIA,7,C,7-0,230,11,22.6,4.0,8.2,0.489,1.0,2.9,0.344,1.1,1.5,0.706,8.8,0.6,1.1,1.0,1.3,10.1,-3.5,27.4,112.7,118.9,-6.1,0.036,0.58,0.111,0.226,0.569,0.176,0.114,19.9,3.4,9.8,3.0,0.0,2.5,1.0,3.6,0.256,0.538,-0.046,0.7,-0.22791822942091783,-1.3458751523048276,1.8900132343390894,1.038905176989818,0.44303234053710927,-0.07799856354124413,55.91076113355453
414,1629023,Washington,P.J.,1610612742,Dallas,Mavericks,DAL,25,F,6-7,230,11,32.8,5.5,12.5,0.445,1.1,4.3,0.255,3.3,5.0,0.655,8.3,2.5,2.8,0.9,1.3,15.5,-6.6,32.9,100.5,109.4,-8.9,0.124,0.9,0.035,0.197,0.527,0.214,0.102,21.7,3.5,8.0,2.5,0.0,0.9,0.7,1.3,0.156,0.298,-0.004,4.5,-0.28668101597341417,-0.4657368461459731,0.3029580257760236,0.14924951719451285,-0.11361820712456253,-0.375340211152574,48.86396797918145
416,1630570,Watford,Trendon,1610612755,Philadelphia,76ers,PHI,12,G-F,6-8,237,8,22.5,3.6,6.8,0.537,0.6,1.4,0.455,1.6,2.1,0.765,5.3,4.0,1.5,0.4,0.3,9.5,4.3,22.2,117.1,108.9,8.3,0.239,2.67,0.062,0.152,0.618,0.158,0.11,19.7,5.7,8.2,1.0,0.0,1.0,1.0,0.2,0.115,0.105,0.051,6.4,0.0005692316332651104,0.694145741407564,0.32629509463764095,-0.8339079354916212,-0.2072077510406112,0.5651101520887152,50.90232107547966
418,1631212,Watson,Peyton,1610612743,Denver,Nuggets,DEN,8,G,6-8,200,9,21.2,2.4,5.1,0.478,0.4,1.4,0.308,1.8,2.1,0.842,4.0,1.7,1.1,1.2,1.1,7.1,5.9,20.3,128.6,114.1,14.5,0.09,1.5,0.071,0.117,0.589,0.138,0.083,15.8,3.2,7.7,3.4,0.0,0.4,1.5,0.4,0.314,0.588,0.024,2.3,-0.4282794457393175,-0.7228295510734092,0.2528924818433382,0.35872513883626217,0.4974912087280356,0.5011642152081168,48.47368227852588
419,1642377,Wells,Jaylen,1610612763,Memphis,Grizzlies,MEM,0,F,6-7,,12,25.4,3.7,9.7,0.379,1.6,5.4,0.292,1.1,1.7,0.65,3.7,1.8,0.8,0.5,0.0,10.0,-4.6,17.7,108.5,117.6,-9.1,0.097,2.1,0.042,0.097,0.481,0.174,0.053,18.0,3.4,5.1,2.2,0.0,0.1,0.7,0.6,0.158,0.0,0.001,3.2,-0.8338006829517627,-0.4861458254169919,-0.3141755906944554,-0.14821719481591034,-0.4578329666144555,-1.045726542705426,44.843076256864926
420,1641705,Wembanyama,Victor,1610612759,San Antonio,Spurs,SAS,1,F-C,7-4,235,10,34.1,9.0,17.8,0.506,1.4,4.3,0.326,6.3,7.5,0.84,12.8,3.4,3.2,1.2,3.9,25.7,8.8,58.3,114.4,103.1,11.3,0.168,1.06,0.047,0.303,0.609,0.298,0.204,35.6,5.3,9.7,3.1,0.0,1.1,0.4,1.3,0.185,0.765,-0.084,7.2,1.1456789310774043,0.04274565532335081,1.0784495342606144,1.2719344919537454,-0.020706467671856642,1.9778028357131996,58.93589656593142
421,1631104,Wesley,Blake,1610612757,Portland,Trail Blazers,POR,1,G,6-4,190,6,16.3,2.3,5.7,0.412,0.3,1.7,0.2,1.0,1.7,0.6,2.3,3.2,1.2,1.7,0.2,6.0,-1.3,17.9,113.3,111.8,1.5,0.279,2.71,0.018,0.13,0.469,0.173,0.081,16.5,6.4,0.9,7.0,0.0,0.0,0.9,0.0,0.4,0.125,0.065,5.5,-0.9915217858514764,0.8483231105863622,-0.5244302125534229,-0.35055611931138375,0.2634408409558125,-0.15507902369265142,48.614005908683986
422,201566,Westbrook,Russell,1610612758,Sacramento,Kings,SAC,18,G,6-4,200,10,28.0,5.5,11.8,0.466,2.3,5.1,0.451,1.7,2.4,0.708,6.4,5.5,2.9,1.2,0.2,15.0,-3.6,32.2,111.9,118.7,-6.8,0.276,1.9,0.055,0.167,0.583,0.23,0.118,24.4,3.4,2.2,2.6,0.0,0.4,1.2,0.3,0.231,0.095,0.052,8.7,0.2137982818424385,0.9423306827658646,0.325544641330186,-0.421879522424181,-0.258391610266237,-0.057947522982800426,52.51016247781399
423,1628401,White,Derrick,1610612738,Boston,Celtics,BOS,9,G,6-4,190,12,33.0,5.3,15.7,0.34,2.5,8.9,0.28,2.0,2.6,0.774,3.6,5.3,1.2,1.8,1.2,15.2,0.8,35.2,113.6,111.9,1.7,0.228,4.5,0.018,0.085,0.451,0.226,0.097,22.6,2.7,8.5,3.6,0.3,0.5,0.9,0.1,0.297,0.292,0.005,10.4,-0.6343571953670736,1.3429246248173436,-0.8136638476034229,0.3812896393057489,0.9133747023492135,0.07034260339989838,52.81222656999683
424,1641715,Whitmore,Cam,1610612764,Washington,Wizards,WAS,1,F,6-6,230,11,16.6,3.5,7.7,0.447,0.9,2.7,0.333,1.2,1.5,0.765,2.3,0.5,1.0,0.9,0.1,9.0,-4.4,14.5,103.2,114.9,-11.7,0.051,0.55,0.025,0.094,0.535,0.223,0.081,24.2,2.9,3.0,2.4,0.0,0.0,1.8,1.0,0.333,0.05,0.021,1.3,-0.07746912583942665,-1.2169374976544989,-0.5631159218186701,0.02745087948895371,-0.07731415022109785,-0.7940358690712588,46.080156379911955
425,1630598,Wiggins,Aaron,1610612760,Oklahoma City,Thunder,OKC,21,G,6-5,190,9,27.6,5.7,12.3,0.459,2.8,6.7,0.417,0.7,1.0,0.667,3.7,2.2,1.0,0.4,0.8,14.8,10.0,25.2,119.2,100.8,18.4,0.116,2.22,0.035,0.087,0.578,0.209,0.096,25.5,3.8,5.8,2.2,0.0,0.1,1.0,0.1,0.065,0.28,-0.068,4.3,0.21399858788606527,-0.261970929196233,-0.5350716551751232,0.5162529941359667,-0.16499274689219318,0.8652360455240364,50.61401005902338
426,203952,Wiggins,Andrew,1610612748,Miami,Heat,MIA,22,F,6-6,197,11,32.7,7.0,13.3,0.527,2.0,5.0,0.4,1.8,2.8,0.645,4.4,2.5,1.9,1.4,0.8,17.8,-0.6,31.5,112.1,114.1,-2.0,0.113,1.33,0.037,0.083,0.614,0.203,0.095,24.4,3.4,8.8,2.6,0.0,0.0,0.6,0.9,0.214,0.36,-0.021,4.4,0.3380562754664977,-0.4491553068029233,-0.45781008779791726,0.4875405752716436,-0.22292923081086385,-0.13572649443866902,49.9847358840939
428,1630314,Williams,Brandon,1610612742,Dallas,Mavericks,DAL,10,G,6-1,190,9,18.4,3.6,7.9,0.451,0.4,2.1,0.211,2.2,3.1,0.714,2.1,2.2,1.9,1.7,0.1,9.8,2.3,19.1,106.1,100.8,5.3,0.19,1.18,0.022,0.079,0.528,0.243,0.099,24.4,4.7,5.2,5.2,0.0,0.9,2.0,0.2,0.366,0.042,-0.061,5.0,-0.06885668382471959,0.0014477849655181538,-0.7819358977819677,0.9483497207477312,0.9293459499536302,0.2715711190765066,51.828637304157716
430,1631119,Williams,Jaylin,1610612760,Oklahoma City,Thunder,OKC,6,F,6-9,240,12,19.0,1.8,5.4,0.338,1.3,4.8,0.259,0.4,0.6,0.714,4.6,2.3,0.8,0.7,0.7,5.3,3.2,17.5,111.2,102.3,8.9,0.173,3.0,0.029,0.18,0.47,0.144,0.09,13.3,4.3,11.8,2.4,0.5,1.9,0.6,2.7,0.17,0.258,-0.068,3.5,-1.2279635475272577,0.14440902903837646,0.22360100698667912,0.7498135301271875,0.9057714495015479,0.3244780665996807,49.82420548148451
431,1631109,Williams,Mark,1610612756,Phoenix,Suns,PHX,15,C,7-1,240,10,25.1,4.5,7.7,0.584,0.0,0.0,0.0,2.9,3.7,0.784,9.2,0.8,0.7,1.3,0.9,11.9,8.8,30.0,118.8,104.6,14.2,0.045,1.14,0.117,0.234,0.638,0.162,0.143,22.2,5.2,12.5,3.7,0.0,4.4,0.9,2.3,0.241,0.409,-0.042,1.5,0.26759571551865086,-1.1146333438983311,1.9187796932412664,0.7090066981783197,0.9499607348984297,1.2956692041046072,57.94540190876288
432,1630172,Williams,Patrick,1610612741,Chicago,Bulls,CHI,44,F,6-6,215,10,22.9,2.7,6.1,0.443,1.7,3.8,0.447,1.1,1.6,0.688,2.9,1.6,0.9,1.2,0.4,8.2,1.3,18.0,114.7,111.9,2.8,0.09,1.78,0.018,0.105,0.603,0.138,0.07,16.5,3.4,6.1,3.0,0.0,0.8,1.3,1.4,0.279,0.19,0.032,3.2,-0.3088006759918507,-0.5895487474210737,-0.5631716456558172,-0.09542168804287372,0.10009276241880494,-0.24047302374061663,46.825426971773105
433,1630533,Williams,Ziaire,1610612751,Brooklyn,Nets,BKN,1,F,6-9,185,9,20.6,2.8,7.6,0.368,1.8,5.8,0.308,1.8,2.1,0.842,2.6,0.6,0.8,0.8,0.4,9.1,-10.6,15.9,98.7,121.8,-23.1,0.05,0.71,0.036,0.084,0.537,0.176,0.056,20.7,5.8,7.0,3.5,0.0,0.2,1.2,0.8,0.233,0.308,0.073,2.3,-0.35826925945108623,-1.1048177944596853,-0.47585921908597617,-0.6649470583960383,0.10199313378381065,-1.6829567086105883,43.91395244098015
435,1631246,Williams Jr.,Vince,1610612763,Memphis,Grizzlies,MEM,5,G,6-4,205,7,17.5,2.3,5.3,0.432,1.3,3.6,0.36,1.6,1.6,1.0,4.1,2.4,1.9,0.7,0.3,7.4,-0.9,17.2,110.5,112.3,-1.8,0.195,1.31,0.042,0.18,0.621,0.183,0.091,19.5,5.6,4.1,2.7,0.0,0.0,0.6,0.3,0.263,0.167,0.09,5.3,0.04990486934363925,0.08113656508788243,0.2088186503314529,-0.8514067899194829,-0.42806875953135426,-0.17998044580690867,48.50714541786915
436,1629627,Williamson,Zion,1610612740,New Orleans,Pelicans,NOP,1,F,6-6,284,5,31.5,7.6,15.6,0.487,0.0,0.0,0.0,7.6,11.4,0.667,6.8,4.6,3.4,2.0,0.2,22.8,-5.6,41.1,108.9,117.9,-9.0,0.264,1.35,0.095,0.115,0.553,0.311,0.129,33.8,3.6,3.9,2.8,0.0,1.4,2.3,0.5,0.385,0.077,0.002,7.6,0.7504061107223613,0.6707128512803429,0.6232942627970404,0.2912399983831864,0.40529024247082396,-0.016118762392467345,55.408448897163616
437,1630592,Wilson,Jalen,1610612751,Brooklyn,Nets,BKN,22,F,6-6,220,10,17.1,2.0,5.2,0.385,1.5,3.5,0.429,1.0,1.3,0.769,1.1,0.7,0.8,0.2,0.0,6.5,-7.0,8.7,105.1,125.5,-20.4,0.07,0.88,0.01,0.054,0.563,0.16,0.039,18.6,4.3,4.4,0.8,0.0,0.4,0.6,1.5,0.091,0.0,0.055,1.4,-0.3671116481579082,-1.0360424468858342,-1.0170423001230624,-0.8882962152366091,-0.7193096028516657,-1.7814852319293624,41.71174166805935
443,1629027,Young,Trae,1610612737,Atlanta,Hawks,ATL,11,G,6-2,164,5,27.8,5.2,14.0,0.371,1.0,5.2,0.192,6.4,7.8,0.821,2.0,7.8,2.0,0.8,0.2,17.8,-4.8,32.9,114.0,123.2,-9.2,0.386,3.9,0.0,0.071,0.511,0.276,0.111,28.3,2.9,1.6,1.3,0.0,0.0,1.0,0.5,0.174,0.091,0.144,14.4,0.1273804395286756,2.445548912184303,-1.1511307928330998,-1.479141448287395,-0.6686603433825873,-0.26850794733109606,52.560851673264686
445,1627826,Zubac,Ivica,1610612746,LA,Clippers,LAC,40,C,7-0,240,10,29.6,6.4,10.4,0.615,0.0,0.0,0.0,2.1,2.9,0.724,10.6,2.4,2.1,0.5,1.0,14.9,-2.9,33.6,115.6,121.1,-5.4,0.126,1.14,0.109,0.264,0.638,0.202,0.136,24.8,4.2,10.3,1.2,0.0,3.8,0.6,3.2,0.102,0.323,-0.007,4.3,0.49351393230877183,-0.423414645230929,2.074417629118723,0.1529965704082957,0.20449079161060468,0.2525286478993383,56.87770437734892
446,1641783,da Silva,Tristan,1610612753,Orlando,Magic,ORL,23,F,6-8,217,11,20.9,3.8,8.2,0.467,1.8,4.6,0.392,1.5,1.6,0.889,3.1,0.8,0.7,0.9,0.1,10.9,5.2,18.1,116.7,106.8,9.9,0.058,1.13,0.037,0.099,0.613,0.188,0.113,24.5,1.4,4.1,2.2,0.0,0.5,0.5,1.1,0.233,0.03,-0.04,1.6,0.3117136685910275,-1.0355863394843399,-0.33360608102957645,0.5717786595639068,-0.5532553562460574,0.68301080344918,49.40836036008109
